@RELATION Train

@ATTRIBUTE LOCs numeric
@ATTRIBUTE Churn numeric
@ATTRIBUTE Age numeric
@ATTRIBUTE WeightedAge numeric
@ATTRIBUTE NumOfAuthors numeric
@ATTRIBUTE Revisions numeric
@ATTRIBUTE LOCsTouched numeric
@ATTRIBUTE LOCsAdded numeric
@ATTRIBUTE AvgSetSize numeric
@ATTRIBUTE NumOfFixes numeric
@ATTRIBUTE Buggy {false,true}

@DATA
45,0,3,0,0,0,0,0,0,0,false
26,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
69,0,3,0,0,0,0,0,0,0,false
63,0,3,0,0,0,0,0,0,0,false
166,0,3,0,0,0,0,0,0,0,false
98,0,3,0,0,0,0,0,0,0,false
62,0,3,0,0,0,0,0,0,0,false
93,0,3,0,0,0,0,0,0,0,false
266,0,3,0,0,0,0,0,0,0,false
171,0,3,0,0,0,0,0,0,0,false
52,0,3,0,0,0,0,0,0,0,false
138,0,3,0,0,0,0,0,0,0,true
35,0,3,0,0,0,0,0,0,0,false
40,0,3,0,0,0,0,0,0,0,false
42,0,3,0,0,0,0,0,0,0,false
47,0,3,0,0,0,0,0,0,0,false
42,0,3,0,0,0,0,0,0,0,false
74,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
36,0,3,0,0,0,0,0,0,0,false
197,0,3,0,0,0,0,0,0,0,false
74,0,3,0,0,0,0,0,0,0,false
57,0,3,0,0,0,0,0,0,0,false
64,0,3,0,0,0,0,0,0,0,false
41,0,3,0,0,0,0,0,0,0,false
53,0,3,0,0,0,0,0,0,0,false
50,0,3,0,0,0,0,0,0,0,false
69,0,3,0,0,0,0,0,0,0,false
38,0,3,0,0,0,0,0,0,0,false
115,0,3,0,0,0,0,0,0,0,false
69,0,3,0,0,0,0,0,0,0,false
167,0,3,0,0,0,0,0,0,0,false
163,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
131,0,3,0,0,0,0,0,0,0,false
176,0,3,0,0,0,0,0,0,0,false
175,0,3,0,0,0,0,0,0,0,false
118,0,3,0,0,0,0,0,0,0,false
80,0,3,0,0,0,0,0,0,0,false
58,0,3,0,0,0,0,0,0,0,false
133,0,3,0,0,0,0,0,0,0,false
94,0,3,0,0,0,0,0,0,0,false
59,1,3,12,0,0,4,2,0,0,true
128,0,3,0,0,0,0,0,0,0,false
170,3,3,3,0,0,1,1,0,0,true
103,0,3,0,0,0,0,0,0,0,false
204,0,3,0,0,0,0,0,0,0,true
74,0,3,0,0,0,0,0,0,0,false
60,55,3,195,0,0,65,2,0,0,true
245,0,3,0,0,0,0,0,0,0,true
75,0,3,0,0,0,0,0,0,0,false
24,0,3,0,0,0,0,0,0,0,false
133,61,3,213,0,0,71,0,0,0,true
123,0,3,0,0,0,0,0,0,0,false
114,0,3,0,0,0,0,0,0,0,false
74,0,3,0,0,0,0,0,0,0,false
58,0,3,0,0,0,0,0,0,0,false
78,9,3,27,0,0,9,0,0,0,true
189,0,3,0,0,0,0,0,0,0,false
54,0,3,0,0,0,0,0,0,0,false
48,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
152,0,3,0,0,0,0,0,0,0,false
46,0,3,0,0,0,0,0,0,0,false
288,0,3,0,0,0,0,0,0,0,false
159,0,3,0,0,0,0,0,0,0,false
116,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
114,0,3,0,0,0,0,0,0,0,false
116,0,3,0,0,0,0,0,0,0,false
62,0,3,0,0,0,0,0,0,0,false
54,0,3,0,0,0,0,0,0,0,false
42,0,3,0,0,0,0,0,0,0,false
128,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
122,0,3,0,0,0,0,0,0,0,false
43,0,3,0,0,0,0,0,0,0,false
57,0,3,0,0,0,0,0,0,0,false
62,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
77,0,3,0,0,0,0,0,0,0,false
123,0,3,0,0,0,0,0,0,0,false
64,0,3,0,0,0,0,0,0,0,false
51,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
26,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
174,0,3,0,0,0,0,0,0,0,false
19,0,3,0,0,0,0,0,0,0,false
120,0,3,0,0,0,0,0,0,0,false
64,0,3,0,0,0,0,0,0,0,false
51,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
25,0,3,0,0,0,0,0,0,0,false
26,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
360,0,3,0,0,0,0,0,0,0,false
463,2,3,0,0,0,0,0,0,0,true
141,0,3,0,0,0,0,0,0,0,false
64,0,3,0,0,0,0,0,0,0,false
51,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
64,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
26,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
31,0,3,0,0,0,0,0,0,0,false
31,0,3,0,0,0,0,0,0,0,false
30,0,3,0,0,0,0,0,0,0,false
31,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
31,0,3,0,0,0,0,0,0,0,false
32,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
39,0,3,0,0,0,0,0,0,0,false
31,0,3,0,0,0,0,0,0,0,false
39,0,3,0,0,0,0,0,0,0,false
33,0,3,0,0,0,0,0,0,0,false
41,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
53,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
31,0,3,0,0,0,0,0,0,0,false
78,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
63,0,3,0,0,0,0,0,0,0,false
75,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
79,0,3,0,0,0,0,0,0,0,false
72,0,3,0,0,0,0,0,0,0,false
60,0,3,0,0,0,0,0,0,0,false
76,0,3,0,0,0,0,0,0,0,false
45,0,3,0,0,0,0,0,0,0,false
75,0,3,0,0,0,0,0,0,0,false
71,0,3,0,0,0,0,0,0,0,false
85,0,3,0,0,0,0,0,0,0,false
141,0,3,0,0,0,0,0,0,0,false
167,0,3,0,0,0,0,0,0,0,false
75,0,3,0,0,0,0,0,0,0,false
152,0,3,0,0,0,0,0,0,0,false
104,0,3,0,0,0,0,0,0,0,false
422,0,3,0,0,0,0,0,0,0,false
49,0,3,0,0,0,0,0,0,0,false
431,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
79,0,3,0,0,0,0,0,0,0,false
304,0,3,0,0,0,0,0,0,0,false
100,57,3,9,0,0,3,3,0,0,true
33,0,3,0,0,0,0,0,0,0,false
44,0,3,0,0,0,0,0,0,0,false
37,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
26,0,3,0,0,0,0,0,0,0,false
24,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
53,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
78,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
53,0,3,0,0,0,0,0,0,0,false
58,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
52,0,3,0,0,0,0,0,0,0,false
73,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
53,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
85,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,true
35,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
61,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
71,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
148,10,3,99,0,0,33,12,0,0,false
35,0,3,0,0,0,0,0,0,0,false
67,0,3,0,0,0,0,0,0,0,false
112,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
167,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
32,0,3,0,0,0,0,0,0,0,false
106,11,3,27,0,0,9,5,0,0,false
481,0,3,0,0,0,0,0,0,0,false
234,0,3,0,0,0,0,0,0,0,true
45,0,3,0,0,0,0,0,0,0,false
37,0,3,0,0,0,0,0,0,0,false
725,0,3,0,0,0,0,0,0,0,true
19,0,3,0,0,0,0,0,0,0,false
63,0,3,0,0,0,0,0,0,0,false
28,0,3,0,0,0,0,0,0,0,false
43,0,3,0,0,0,0,0,0,0,false
29,0,3,0,0,0,0,0,0,0,false
69,0,3,0,0,0,0,0,0,0,false
250,0,3,0,0,0,0,0,0,0,false
91,0,3,0,0,0,0,0,0,0,false
57,0,3,0,0,0,0,0,0,0,false
181,0,3,0,0,0,0,0,0,0,false
348,0,3,0,0,0,0,0,0,0,false
116,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
177,0,3,0,0,0,0,0,0,0,false
110,0,3,0,0,0,0,0,0,0,false
201,0,3,0,0,0,0,0,0,0,false
354,0,3,0,0,0,0,0,0,0,true
222,0,3,0,0,0,0,0,0,0,false
198,0,3,0,0,0,0,0,0,0,false
116,0,3,0,0,0,0,0,0,0,false
363,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
538,0,3,0,0,0,0,0,0,0,true
171,0,3,0,0,0,0,0,0,0,false
118,0,3,0,0,0,0,0,0,0,false
69,0,3,0,0,0,0,0,0,0,true
590,0,3,0,0,0,0,0,0,0,true
37,0,3,0,0,0,0,0,0,0,false
141,0,3,0,0,0,0,0,0,0,false
71,0,3,0,0,0,0,0,0,0,false
45,0,3,0,0,0,0,0,0,0,false
126,0,3,0,0,0,0,0,0,0,false
137,0,3,0,0,0,0,0,0,0,false
278,0,3,0,0,0,0,0,0,0,false
191,1,3,24,0,0,8,4,0,0,true
92,0,3,0,0,0,0,0,0,0,false
225,0,3,0,0,0,0,0,0,0,true
86,0,3,0,0,0,0,0,0,0,false
338,0,3,0,0,0,0,0,0,0,true
85,0,3,0,0,0,0,0,0,0,false
57,0,3,0,0,0,0,0,0,0,false
119,0,3,0,0,0,0,0,0,0,false
55,0,3,0,0,0,0,0,0,0,false
192,0,3,0,0,0,0,0,0,0,true
180,0,3,0,0,0,0,0,0,0,false
30,0,3,0,0,0,0,0,0,0,false
46,0,3,0,0,0,0,0,0,0,false
95,0,3,0,0,0,0,0,0,0,false
649,18,3,27,0,0,9,0,0,0,true
83,0,3,0,0,0,0,0,0,0,false
105,0,3,0,0,0,0,0,0,0,false
19,0,3,0,0,0,0,0,0,0,false
62,0,3,0,0,0,0,0,0,0,false
43,0,3,0,0,0,0,0,0,0,false
123,0,3,0,0,0,0,0,0,0,true
76,0,3,0,0,0,0,0,0,0,false
37,0,3,0,0,0,0,0,0,0,false
340,0,3,0,0,0,0,0,0,0,false
123,0,3,0,0,0,0,0,0,0,false
337,0,3,0,0,0,0,0,0,0,true
79,0,3,0,0,0,0,0,0,0,true
449,0,3,0,0,0,0,0,0,0,false
171,0,3,0,0,0,0,0,0,0,false
457,0,3,0,0,0,0,0,0,0,false
68,0,3,0,0,0,0,0,0,0,false
106,0,3,0,0,0,0,0,0,0,false
85,0,3,0,0,0,0,0,0,0,false
41,0,3,0,0,0,0,0,0,0,false
83,5,3,30,0,0,10,2,0,0,true
522,6,3,87,0,0,29,11,0,0,true
145,0,3,6,0,0,2,1,0,0,true
196,10,3,33,0,0,11,0,0,0,true
39,0,3,0,0,0,0,0,0,0,false
71,0,3,0,0,0,0,0,0,0,false
49,0,3,0,0,0,0,0,0,0,false
27,0,3,0,0,0,0,0,0,0,false
35,0,3,0,0,0,0,0,0,0,false
34,0,3,0,0,0,0,0,0,0,false
32,0,3,0,0,0,0,0,0,0,false
25,0,3,0,0,0,0,0,0,0,false
25,0,3,0,0,0,0,0,0,0,false
32,0,3,0,0,0,0,0,0,0,false
96,0,3,0,0,0,0,0,0,0,false
127,0,3,0,0,0,0,0,0,0,false
23,0,3,0,0,0,0,0,0,0,false
38,0,3,0,0,0,0,0,0,0,false
109,0,3,0,0,0,0,0,0,0,false
173,0,3,0,0,0,0,0,0,0,false
36,0,3,0,0,0,0,0,0,0,false
19,0,3,0,0,0,0,0,0,0,false
113,0,3,0,0,0,0,0,0,0,false
22,0,1,48,1,1,24,24,1,0,false
84,0,4,0,0,0,0,0,1,0,false
219,0,4,0,0,0,0,0,1,0,false
90,0,4,0,0,0,0,0,1,0,false
150,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
25,0,4,0,0,0,0,0,1,0,false
39,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
63,0,4,0,0,0,0,0,1,0,false
203,0,4,0,0,0,0,0,1,0,false
68,0,4,0,0,0,0,0,1,0,false
67,0,4,0,0,0,0,0,1,0,false
38,0,4,0,0,0,0,0,1,0,false
94,14,4,60,1,1,15,0,1,1,true
76,0,4,0,0,0,0,0,1,0,false
38,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
79,0,4,0,0,0,0,0,1,0,false
88,0,4,0,0,0,0,0,1,0,false
67,0,4,0,0,0,0,0,1,0,false
46,0,4,0,0,0,0,0,1,0,false
159,0,4,0,0,0,0,0,1,0,false
35,0,4,0,0,0,0,0,1,0,false
30,0,4,0,0,0,0,0,1,0,false
110,0,4,0,0,0,0,0,1,0,false
67,0,4,0,0,0,0,0,1,0,false
40,0,4,0,0,0,0,0,1,0,false
95,0,4,0,0,0,0,0,1,0,false
37,0,4,0,0,0,0,0,1,0,false
70,0,4,0,0,0,0,0,1,0,false
118,0,4,0,0,0,0,0,1,0,false
60,0,4,0,0,0,0,0,1,0,false
36,0,4,0,0,0,0,0,1,0,false
38,0,4,0,0,0,0,0,1,0,false
53,0,4,0,0,0,0,0,1,0,false
114,0,4,0,0,0,0,0,1,0,false
87,0,4,0,0,0,0,0,1,0,true
40,0,4,0,0,0,0,0,1,0,false
42,0,4,0,0,0,0,0,1,0,false
110,0,4,0,0,0,0,0,1,0,false
73,0,4,0,0,0,0,0,1,0,false
33,0,4,0,0,0,0,0,1,0,false
130,0,4,0,0,0,0,0,1,0,false
177,0,4,0,0,0,0,0,1,0,false
136,0,4,0,0,0,0,0,1,0,false
59,0,4,0,0,0,0,0,1,0,false
92,0,4,0,0,0,0,0,1,0,false
100,0,4,0,0,0,0,0,1,0,false
40,0,4,0,0,0,0,0,1,0,false
78,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
79,0,4,0,0,0,0,0,1,0,false
66,0,4,0,0,0,0,0,1,0,false
162,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
37,0,4,0,0,0,0,0,1,0,false
100,0,4,0,0,0,0,0,1,0,false
118,0,4,0,0,0,0,0,1,0,false
326,3,4,8,1,2,2,2,1,2,true
53,0,4,0,0,0,0,0,1,0,false
79,0,4,0,0,0,0,0,1,0,false
77,0,4,0,0,0,0,0,1,0,false
60,0,4,0,0,0,0,0,1,0,false
25,0,4,0,0,0,0,0,1,0,false
142,0,4,0,0,0,0,0,1,0,false
24,0,4,0,0,0,0,0,1,0,false
191,0,4,0,0,0,0,0,1,0,false
79,0,4,0,0,0,0,0,1,0,false
32,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
82,0,4,0,0,0,0,0,1,0,false
53,0,4,0,0,0,0,0,1,0,false
33,0,4,0,0,0,0,0,1,0,false
32,0,4,0,0,0,0,0,1,0,false
63,0,4,0,0,0,0,0,1,0,false
151,0,4,0,0,0,0,0,1,0,false
278,0,4,0,0,0,0,0,1,0,false
44,0,4,0,0,0,0,0,1,0,false
23,0,4,0,0,0,0,0,1,0,false
24,0,4,0,0,0,0,0,1,0,false
39,0,4,0,0,0,0,0,1,0,false
25,0,4,0,0,0,0,0,1,0,false
25,0,4,0,0,0,0,0,1,0,false
37,0,4,0,0,0,0,0,1,0,false
53,0,4,0,0,0,0,0,1,0,false
87,0,4,0,0,0,0,0,1,0,false
57,0,4,0,0,0,0,0,1,0,false
30,0,4,0,0,0,0,0,1,0,false
37,0,4,0,0,0,0,0,1,0,false
24,0,4,0,0,0,0,0,1,0,false
26,0,4,0,0,0,0,0,1,0,false
19,0,4,0,0,0,0,0,1,0,false
146,0,4,0,0,0,0,0,1,0,false
69,0,4,0,0,0,0,0,1,0,false
89,0,4,0,0,0,0,0,1,0,false
59,0,4,0,0,0,0,0,1,0,false
42,0,4,0,0,0,0,0,1,0,false
139,0,4,0,0,0,0,0,1,0,false
36,0,4,0,0,0,0,0,1,0,false
145,0,4,0,0,0,0,0,1,0,false
88,0,4,0,0,0,0,0,1,0,false
55,0,4,0,0,0,0,0,1,0,false
85,0,4,0,0,0,0,0,1,0,false
35,0,4,0,0,0,0,0,1,0,false
58,0,4,0,0,0,0,0,1,0,false
53,0,4,0,0,0,0,0,1,0,false
62,0,4,0,0,0,0,0,1,0,false
46,0,4,0,0,0,0,0,1,0,false
148,1,4,0,1,1,0,0,1,0,false
76,0,4,0,0,0,0,0,1,0,false
89,0,4,0,0,0,0,0,1,0,false
140,0,4,0,0,0,0,0,1,0,false
99,0,4,0,0,0,0,0,1,0,false
42,0,4,0,0,0,0,0,1,0,false
174,0,4,0,0,0,0,0,1,0,false
46,0,4,0,0,0,0,0,1,0,false
178,0,4,0,1,1,0,0,1,0,false
524,0,4,0,0,0,0,0,1,0,false
97,0,4,0,0,0,0,0,1,0,false
344,0,4,0,0,0,0,0,1,0,false
94,0,4,0,0,0,0,0,1,0,false
230,0,4,0,0,0,0,0,1,0,false
72,0,4,0,0,0,0,0,1,0,false
35,0,4,0,0,0,0,0,1,0,false
28,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
214,0,4,0,0,0,0,0,1,0,false
39,0,4,0,0,0,0,0,1,0,false
75,0,4,0,0,0,0,0,1,0,false
211,0,4,0,0,0,0,0,1,0,false
59,0,4,0,0,0,0,0,1,0,false
166,0,4,0,0,0,0,0,1,0,false
39,0,4,0,0,0,0,0,1,0,false
56,0,4,0,0,0,0,0,1,0,false
449,0,4,0,0,0,0,0,1,0,false
287,0,4,0,0,0,0,0,1,0,false
382,0,4,0,0,0,0,0,1,0,false
136,0,4,0,0,0,0,0,1,0,false
366,0,4,0,0,0,0,0,1,0,false
96,0,4,0,0,0,0,0,1,0,false
73,0,4,0,0,0,0,0,1,0,false
50,0,4,0,0,0,0,0,1,0,false
591,0,4,0,0,0,0,0,1,0,false
237,0,4,0,0,0,0,0,1,0,false
88,0,4,0,0,0,0,0,1,0,false
90,0,4,0,0,0,0,0,1,0,false
181,0,4,0,0,0,0,0,1,0,true
160,0,4,0,0,0,0,0,1,0,false
357,0,4,0,0,0,0,0,1,0,false
166,0,4,0,0,0,0,0,1,0,false
112,2,4,20,1,1,5,2,1,1,true
52,0,4,0,0,0,0,0,1,0,false
120,0,4,0,0,0,0,0,1,0,false
90,0,4,0,0,0,0,0,1,0,false
38,0,4,0,0,0,0,0,1,0,false
72,0,4,0,0,0,0,0,1,0,false
208,0,4,0,0,0,0,0,1,0,false
137,0,4,0,0,0,0,0,1,0,false
32,0,4,0,0,0,0,0,1,0,false
182,0,4,0,0,0,0,0,1,0,false
247,0,4,0,0,0,0,0,1,0,false
199,0,4,0,0,0,0,0,1,0,false
187,0,4,0,0,0,0,0,1,0,false
236,0,4,0,0,0,0,0,1,0,false
187,0,4,0,0,0,0,0,1,0,false
415,0,4,0,0,0,0,0,1,0,false
152,0,4,0,0,0,0,0,1,0,false
58,0,4,0,0,0,0,0,1,0,false
436,0,4,0,0,0,0,0,1,0,true
87,0,4,0,0,0,0,0,1,0,false
149,0,4,0,0,0,0,0,1,0,false
108,1,4,64,1,1,16,12,1,0,false
74,0,4,0,0,0,0,0,1,0,false
143,0,4,0,0,0,0,0,1,0,false
205,0,4,0,0,0,0,0,1,0,false
140,0,4,0,0,0,0,0,1,0,false
221,0,4,0,0,0,0,0,1,0,false
92,0,4,0,0,0,0,0,1,0,false
289,0,4,0,0,0,0,0,1,0,false
478,0,4,0,0,0,0,0,1,0,false
145,0,4,0,0,0,0,0,1,0,false
30,0,4,0,0,0,0,0,1,0,false
43,0,4,8,1,1,2,1,1,1,true
65,0,4,0,0,0,0,0,1,0,false
171,0,4,0,0,0,0,0,1,0,false
45,0,4,0,0,0,0,0,1,0,false
26,0,4,0,0,0,0,0,1,0,false
27,0,4,0,0,0,0,0,1,0,false
69,0,4,0,0,0,0,0,1,0,false
63,0,4,0,0,0,0,0,1,0,false
166,0,4,0,0,0,0,0,1,0,false
98,0,4,0,0,0,0,0,1,0,false
62,0,4,0,0,0,0,0,1,0,false
93,0,4,0,0,0,0,0,1,0,false
266,0,4,0,0,0,0,0,1,0,false
171,0,4,0,0,0,0,0,1,0,false
49,3,4,16,1,1,4,0,1,0,false
151,13,4,68,1,2,17,16,1,1,true
35,0,4,0,0,0,0,0,1,0,false
40,0,4,0,0,0,0,0,1,0,false
42,0,4,0,0,0,0,0,1,0,false
47,0,4,0,0,0,0,0,1,0,false
42,0,4,0,0,0,0,0,1,0,false
74,0,4,0,0,0,0,0,1,0,false
35,0,4,0,0,0,0,0,1,0,false
36,0,4,0,0,0,0,0,1,0,false
197,0,4,0,0,0,0,0,1,0,false
74,0,4,0,0,0,0,0,1,0,false
57,0,4,0,0,0,0,0,1,0,false
64,0,4,0,0,0,0,0,1,0,false
41,0,4,0,0,0,0,0,1,0,false
53,0,4,0,0,0,0,0,1,0,false
50,0,4,0,0,0,0,0,1,0,false
69,0,4,0,0,0,0,0,1,0,false
38,0,4,0,0,0,0,0,1,0,false
115,0,4,0,0,0,0,0,1,0,false
69,0,4,0,0,0,0,0,1,0,false
167,0,4,0,0,0,0,0,1,0,false
163,0,4,0,0,0,0,0,1,0,false
34,0,4,0,0,0,0,0,1,0,false
131,0,4,0,0,0,0,0,1,0,false
176,0,4,0,0,0,0,0,1,0,false
175,0,4,0,0,0,0,0,1,0,false
118,0,4,0,0,0,0,0,1,0,false
80,0,4,0,0,0,0,0,1,0,false
58,0,4,0,0,0,0,0,1,0,false
133,0,4,0,0,0,0,0,1,0,false
94,0,4,0,0,0,0,0,1,0,false
58,1,4,16,1,1,4,2,1,1,true
128,0,4,0,0,0,0,0,1,0,false
173,3,4,4,1,1,1,0,1,1,true
103,0,4,0,0,0,0,0,1,0,false
204,0,4,0,1,3,0,0,1,2,true
76,2,4,12,1,1,3,2,1,0,false
115,55,4,260,1,1,65,63,1,1,true
245,0,4,0,0,0,0,0,1,0,true
75,0,4,0,0,0,0,0,1,0,false
24,0,4,0,0,0,0,0,1,0,false
194,61,4,284,1,1,71,71,1,1,true
123,0,4,0,0,0,0,0,1,0,false
114,0,4,0,0,0,0,0,1,0,false
74,0,4,0,0,0,0,0,1,0,false
58,0,4,0,0,0,0,0,1,0,false
87,9,4,36,1,1,9,9,1,1,true
189,0,4,0,0,0,0,0,1,0,false
54,0,4,0,0,0,0,0,1,0,false
48,0,4,0,0,0,0,0,1,0,false
34,0,4,0,0,0,0,0,1,0,false
152,0,4,0,0,0,0,0,1,0,false
46,0,4,0,0,0,0,0,1,0,false
288,0,4,0,0,0,0,0,1,0,false
159,0,4,8,1,1,2,1,1,0,false
116,0,4,0,0,0,0,0,1,0,false
34,0,4,0,0,0,0,0,1,0,false
61,0,4,0,0,0,0,0,1,0,false
114,0,4,0,0,0,0,0,1,0,false
116,0,4,0,0,0,0,0,1,0,false
62,0,4,0,0,0,0,0,1,0,false
54,0,4,0,0,0,0,0,1,0,false
42,0,4,0,0,0,0,0,1,0,false
128,0,4,0,0,0,0,0,1,0,false
34,0,4,0,0,0,0,0,1,0,false
122,0,4,0,0,0,0,0,1,0,false
43,0,4,0,0,0,0,0,1,0,false
57,0,4,0,0,0,0,0,1,0,false
62,0,4,0,0,0,0,0,1,0,false
55,0,4,0,0,0,0,0,1,0,false
77,0,4,0,0,0,0,0,1,0,false
123,0,4,0,0,0,0,0,1,0,false
64,0,4,0,0,0,0,0,1,0,false
51,0,4,0,0,0,0,0,1,0,false
55,0,4,0,0,0,0,0,1,0,false
27,0,4,0,0,0,0,0,1,0,false
26,0,4,0,0,0,0,0,1,0,false
61,0,4,0,0,0,0,0,1,0,false
27,0,4,0,0,0,0,0,1,0,false
174,0,4,0,0,0,0,0,1,0,false
19,0,4,0,0,0,0,0,1,0,false
120,0,4,0,0,0,0,0,1,0,false
64,0,4,0,0,0,0,0,1,0,false
51,0,4,0,0,0,0,0,1,0,false
55,0,4,0,0,0,0,0,1,0,false
25,0,4,0,0,0,0,0,1,0,false
26,0,4,0,0,0,0,0,1,0,false
61,0,4,0,0,0,0,0,1,0,false
27,0,4,0,0,0,0,0,1,0,false
360,0,4,0,0,0,0,0,1,0,false
465,2,4,0,1,2,0,0,1,1,true
141,0,4,0,0,0,0,0,1,0,false
64,0,4,0,0,0,0,0,1,0,false
51,0,4,0,0,0,0,0,1,0,false
55,0,4,0,0,0,0,0,1,0,false
27,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
64,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
28,0,4,0,0,0,0,0,1,0,false
26,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
31,0,4,0,0,0,0,0,1,0,false
31,0,4,0,0,0,0,0,1,0,false
30,0,4,0,0,0,0,0,1,0,false
31,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
28,0,4,0,0,0,0,0,1,0,false
35,0,4,0,0,0,0,0,1,0,false
31,0,4,0,0,0,0,0,1,0,false
32,0,4,0,0,0,0,0,1,0,false
34,0,4,0,0,0,0,0,1,0,false
39,0,4,0,0,0,0,0,1,0,false
31,0,4,0,0,0,0,0,1,0,false
39,0,4,0,0,0,0,0,1,0,false
33,0,4,0,0,0,0,0,1,0,false
41,0,4,0,0,0,0,0,1,0,false
28,0,4,0,0,0,0,0,1,0,false
53,0,4,0,0,0,0,0,1,0,false
29,0,4,0,0,0,0,0,1,0,false
31,0,4,0,0,0,0,0,1,0,false
78,0,4,0,0,0,0,0,1,0,false
